issue_id	function_address	function_name	occurrence	decompiler_line	classification	reason	compiler_blocker	abi_blocker	excerpt
00650820/raw_pointer_offset/df76129c1ecf/1	00650820	FUN_00650820	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
006508C0/raw_pointer_offset/b5e29208d93d/1	006508C0	FUN_006508c0	1	12	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar1 + 0xd0) != '\b') {
00650940/raw_pointer_offset/df76129c1ecf/1	00650940	FUN_00650940	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
006509E0/raw_pointer_offset/351a0291bb6c/1	006509E0	FUN_006509e0	1	12	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)(param_1 + 0xd0 + iVar1) != '\b') {
00650A90/raw_pointer_offset/351a0291bb6c/1	00650A90	FUN_00650a90	1	12	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)(param_1 + 0xd0 + iVar1) != '\b') {
00650AD0/raw_pointer_offset/351a0291bb6c/1	00650AD0	FUN_00650ad0	1	12	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)(param_1 + 0xd0 + iVar1) != '\b') {
00650F90/raw_pointer_offset/04cf159a6bc2/1	00650F90	FUN_00650f90	3	32	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	return (uint)(-1 < *(int *)(param_1 + 0xe));
00650F90/raw_pointer_offset/3679ed682c0e/1	00650F90	FUN_00650f90	2	30	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	(-1 < *(int *)(param_1 + 10))) && (-1 < *(int *)(param_1 + 0xc))) {
00650F90/raw_pointer_offset/b5e29208d93d/1	00650F90	FUN_00650f90	1	16	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar1 + 0xd0) != '\b') {
00651010/raw_pointer_offset/7bb909f2303c/1	00651010	FUN_00651010	2	21	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\n') {
00651010/raw_pointer_offset/b35e4e16d8b6/1	00651010	FUN_00651010	5	64	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	if (0x13 < *(int *)(param_1 + 0xe)) {
00651010/raw_pointer_offset/d5403c0ef441/1	00651010	FUN_00651010	4	59	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	if (*(int *)(param_1 + 0xe) < 0) {
00651010/raw_pointer_offset/df76129c1ecf/1	00651010	FUN_00651010	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00651010/raw_pointer_offset/df76129c1ecf/2	00651010	FUN_00651010	3	29	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00651290/raw_pointer_offset/2454b1f72aa6/1	00651290	FUN_00651290	2	64	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	((-1 < *(int *)(param_1 + 0xe) && (-1 < *(int *)(param_1 + 0x10))))) {
00651290/raw_pointer_offset/79208d405a72/1	00651290	FUN_00651290	3	66	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	if (*(int *)(param_1 + 0x12) < 0) {
00651290/raw_pointer_offset/df76129c1ecf/1	00651290	FUN_00651290	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
006513C0/raw_pointer_offset/2454b1f72aa6/1	006513C0	FUN_006513c0	2	57	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	((-1 < *(int *)(param_1 + 0xe) && (-1 < *(int *)(param_1 + 0x10))))) {
006513C0/raw_pointer_offset/79208d405a72/1	006513C0	FUN_006513c0	3	59	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	if (*(int *)(param_1 + 0x12) < 0) {
006513C0/raw_pointer_offset/df76129c1ecf/1	006513C0	FUN_006513c0	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
006514D0/raw_pointer_offset/57b38aa6efac/1	006514D0	FUN_006514d0	2	53	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	(*(int *)(param_1 + 10) < 3)) && (-1 < *(int *)(param_1 + 0xe))) {
006514D0/raw_pointer_offset/8f502ac415c0/1	006514D0	FUN_006514d0	3	55	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	return (uint)(-1 < *(int *)(param_1 + 0x10));
006514D0/raw_pointer_offset/df76129c1ecf/1	006514D0	FUN_006514d0	1	17	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
006517C0/raw_pointer_offset/57b38aa6efac/1	006517C0	FUN_006517c0	2	46	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	(*(int *)(param_1 + 10) < 3)) && (-1 < *(int *)(param_1 + 0xe))) {
006517C0/raw_pointer_offset/8f502ac415c0/1	006517C0	FUN_006517c0	3	48	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	return (uint)(-1 < *(int *)(param_1 + 0x10));
006517C0/raw_pointer_offset/df76129c1ecf/1	006517C0	FUN_006517c0	1	17	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00651900/raw_pointer_offset/04cf159a6bc2/1	00651900	FUN_00651900	3	59	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	return (uint)(-1 < *(int *)(param_1 + 0xe));
00651900/raw_pointer_offset/1e0359f5e764/1	00651900	FUN_00651900	2	54	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (99 < *(int *)(param_1 + 0xc)) {
00651900/raw_pointer_offset/df76129c1ecf/1	00651900	FUN_00651900	1	17	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
006519E0/raw_pointer_offset/a483ab2580da/1	006519E0	FUN_006519e0	3	79	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	((-1 < *(int *)(param_1 + 0x18) && (*(int *)(param_1 + 0x18) < 10)))))) {
006519E0/raw_pointer_offset/af4297e96684/1	006519E0	FUN_006519e0	2	78	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	(((-1 < *(int *)(param_1 + 0x16) && (*(int *)(param_1 + 0x16) < 6)) &&
006519E0/raw_pointer_offset/df76129c1ecf/1	006519E0	FUN_006519e0	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00651B40/raw_pointer_offset/df76129c1ecf/1	00651B40	FUN_00651b40	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00651BD0/raw_pointer_offset/df76129c1ecf/1	00651BD0	FUN_00651bd0	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00651C60/raw_pointer_offset/b5e29208d93d/1	00651C60	FUN_00651c60	1	12	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar1 + 0xd0) != '\b') {
00651CD0/raw_pointer_offset/2222a70dcc80/1	00651CD0	FUN_00651cd0	3	56	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(*(int *)(param_1 + 0x14) < 6)) &&
00651CD0/raw_pointer_offset/7a8ae3f067b3/1	00651CD0	FUN_00651cd0	4	57	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	((-1 < *(int *)(param_1 + 0x16) && (*(int *)(param_1 + 0x16) < 10)))) {
00651CD0/raw_pointer_offset/df76129c1ecf/1	00651CD0	FUN_00651cd0	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00651CD0/raw_pointer_offset/f6a910fb37a9/1	00651CD0	FUN_00651cd0	2	55	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if ((((-1 < *(int *)(param_1 + 8)) && (-1 < *(int *)(param_1 + 0x14))) &&
00651DF0/raw_pointer_offset/2222a70dcc80/1	00651DF0	FUN_00651df0	3	56	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(*(int *)(param_1 + 0x14) < 6)) &&
00651DF0/raw_pointer_offset/7a8ae3f067b3/1	00651DF0	FUN_00651df0	4	57	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	((-1 < *(int *)(param_1 + 0x16) && (*(int *)(param_1 + 0x16) < 10)))) {
00651DF0/raw_pointer_offset/df76129c1ecf/1	00651DF0	FUN_00651df0	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00651DF0/raw_pointer_offset/f6a910fb37a9/1	00651DF0	FUN_00651df0	2	55	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if ((((-1 < *(int *)(param_1 + 8)) && (-1 < *(int *)(param_1 + 0x14))) &&
00652030/raw_pointer_offset/50f453acfe0c/1	00652030	FUN_00652030	3	52	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	if (-1 < *(int *)(param_1 + 0x12)) {
00652030/raw_pointer_offset/b6b9b8545f94/1	00652030	FUN_00652030	4	54	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	return (uint)(-1 < *(int *)(param_1 + 0x14));
00652030/raw_pointer_offset/df76129c1ecf/1	00652030	FUN_00652030	1	17	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00652030/raw_pointer_offset/e9c9e0d5c856/1	00652030	FUN_00652030	2	48	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(param_1 + 0x10) < 0) {
00652100/raw_pointer_offset/df76129c1ecf/1	00652100	FUN_00652100	1	17	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
006521C0/raw_pointer_offset/df76129c1ecf/1	006521C0	FUN_006521c0	1	17	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
00652540/raw_pointer_offset/df76129c1ecf/1	00652540	FUN_00652540	1	17	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)((int)param_1 + iVar2 + 0xd0) != '\b') {
006527D0/raw_pointer_offset/351a0291bb6c/1	006527D0	FUN_006527d0	1	12	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (*(char *)(param_1 + 0xd0 + iVar1) != '\b') {
0065CD10/raw_pointer_offset/7325c03e37d4/1	0065CD10	EventDataPack	1	66	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar3 = *(int *)(param_1->field_0462 + 0xc) * *(int *)(param_1->field_0462 + 8) + 0x1c;
0065D1F0/raw_pointer_offset/72e63181b6d7/1	0065D1F0	FUN_0065d1f0	1	15	dynamic_darray_or_runtime_stride	the address depends on a runtime container stride; a static field or C array would misstate the ABI	0	0	array = *(DArrayTy **)(*param_1 + 0xf);
0065D1F0/raw_pointer_offset/e7f285baa244/1	0065D1F0	FUN_0065d1f0	2	18	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	*(undefined4 *)(*param_1 + 0xf) = 0;
0065D630/raw_pointer_offset/c43250ce6af3/1	0065D630	FUN_0065d630	1	14	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	local_24[2] = *(undefined4 *)(param_1->field_000C + 0x14);
00660F70/raw_pointer_offset/6d42ec0f782e/1	00660F70	AiFltClassTy::sub_00660F70	2	95	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	iVar7 = *(int *)(this->field_0284 + 0x9a);
00660F70/raw_pointer_offset/6d42ec0f782e/2	00660F70	AiFltClassTy::sub_00660F70	5	112	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	iVar7 = *(int *)(this->field_0284 + 0x9a);
00660F70/raw_pointer_offset/beb600d69f2f/1	00660F70	AiFltClassTy::sub_00660F70	4	107	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	iVar7 = *(int *)(this->field_0284 + 0x9e);
00660F70/raw_pointer_offset/d1e569a9bbf0/1	00660F70	AiFltClassTy::sub_00660F70	1	91	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar7 = *(int *)(this->field_0284 + 0x9c);
00660F70/raw_pointer_offset/d1e569a9bbf0/2	00660F70	AiFltClassTy::sub_00660F70	3	103	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar7 = *(int *)(this->field_0284 + 0x9c);
00660F70/raw_pointer_offset/e51bde47d226/1	00660F70	AiFltClassTy::sub_00660F70	6	116	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar7 = *(int *)(this->field_0284 + 0xa0);
